measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Number,1999,267657.895358,286280.342541,250001.298149
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0767608866376,0.0820448859859,0.0717711484981
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Rate,1999,7381.83470045,7895.42996217,6894.87696735
Prevalence,Niger,Both,All Ages,Cardiovascular diseases,Number,1998,277157.50116,290687.280146,264131.680549
Prevalence,Niger,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0269139738954,0.0281919653379,0.0256365668231
Prevalence,Niger,Both,All Ages,Cardiovascular diseases,Rate,1998,2650.80554434,2780.20782643,2526.22324961
Prevalence,Thailand,Both,All Ages,Chronic respiratory diseases,Number,1998,3764367.67521,4060353.7644,3472221.09061
Prevalence,Thailand,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.0622288171399,0.067188401603,0.0573268959474
Prevalence,Thailand,Both,All Ages,Chronic respiratory diseases,Rate,1998,6065.43139265,6542.34636804,5594.70291488
Prevalence,Antigua and Barbuda,Both,All Ages,Chronic respiratory diseases,Number,1998,5596.09489986,6244.9325435,4948.95314136
Prevalence,Antigua and Barbuda,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.0798731719042,0.0890511851488,0.07061230244
Prevalence,Antigua and Barbuda,Both,All Ages,Chronic respiratory diseases,Rate,1998,7695.10410058,8587.31077353,6805.22941321
Prevalence,Portugal,Both,All Ages,Chronic respiratory diseases,Number,1999,1223123.0775,1320223.7914,1127020.08166
Prevalence,Portugal,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.123100990464,0.132627670184,0.113439559686
Prevalence,Portugal,Both,All Ages,Chronic respiratory diseases,Rate,1999,11694.2605027,12622.6389008,10775.4212713
Prevalence,Chad,Both,All Ages,Cardiovascular diseases,Number,1997,232295.445688,242354.635955,222249.29835
Prevalence,Chad,Both,All Ages,Cardiovascular diseases,Percent,1997,0.0314515529813,0.0328355837982,0.0300685169016
Prevalence,Chad,Both,All Ages,Cardiovascular diseases,Rate,1997,3099.39899862,3233.61361547,2965.35840687
Prevalence,Dominican Republic,Both,All Ages,Cardiovascular diseases,Number,1999,377939.417517,394258.913063,362330.986793
Prevalence,Dominican Republic,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0461397137854,0.0480711044919,0.0442726337732
Prevalence,Dominican Republic,Both,All Ages,Cardiovascular diseases,Rate,1999,4436.14848861,4627.70221957,4252.94104012
Prevalence,Malawi,Both,All Ages,Chronic respiratory diseases,Number,1999,560679.943641,631141.207543,492560.243028
Prevalence,Malawi,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0522291683106,0.0588463524496,0.0459020450989
Prevalence,Malawi,Both,All Ages,Chronic respiratory diseases,Rate,1999,5143.74630265,5790.16654613,4518.8078468799995
Prevalence,Peru,Both,All Ages,Chronic respiratory diseases,Number,1998,1833006.18607,2061040.64757,1615543.09168
Prevalence,Peru,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.0756691814236,0.0851813876661,0.0667230077997
Prevalence,Peru,Both,All Ages,Chronic respiratory diseases,Rate,1998,7314.248758230001,8224.17518918,6446.505277460001
Prevalence,Hungary,Both,All Ages,Cardiovascular diseases,Number,1999,1219440.22192,1268788.52856,1172700.04001
Prevalence,Hungary,Both,All Ages,Cardiovascular diseases,Percent,1999,0.123477923106,0.128351083197,0.118790455827
Prevalence,Hungary,Both,All Ages,Cardiovascular diseases,Rate,1999,11922.8417108,12405.3352666,11465.8485918
Prevalence,Libya,Both,All Ages,Cardiovascular diseases,Number,1999,205017.751777,213437.129144,197359.845302
Prevalence,Libya,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0441022640897,0.0459408666671,0.0423841509765
Prevalence,Libya,Both,All Ages,Cardiovascular diseases,Rate,1999,4164.32250083,4335.33697303,4008.7750325199995
Prevalence,Libya,Both,All Ages,Chronic respiratory diseases,Number,1999,331172.2529,368158.175629,298203.916636
Prevalence,Libya,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0712385146502,0.07907566061,0.064230047786
Prevalence,Libya,Both,All Ages,Chronic respiratory diseases,Rate,1999,6726.7739132,7478.03232326,6057.12075718
Prevalence,Netherlands,Both,All Ages,Chronic respiratory diseases,Number,1998,1720713.59137,1842684.18645,1609034.57082
Prevalence,Netherlands,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.116731009773,0.125011428814,0.109253760107
Prevalence,Netherlands,Both,All Ages,Chronic respiratory diseases,Rate,1998,10971.6142092,11749.3231323,10259.526424900001
Prevalence,Cameroon,Both,All Ages,Chronic respiratory diseases,Number,1999,754276.096392,832886.94958,680599.335335
Prevalence,Cameroon,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0530465145508,0.0585610555135,0.0478838808396
Prevalence,Cameroon,Both,All Ages,Chronic respiratory diseases,Rate,1999,5242.24868185,5788.59721851,4730.192280509999
Prevalence,American Samoa,Both,All Ages,Cardiovascular diseases,Number,1997,2530.7249853,2633.73662103,2435.45224843
Prevalence,American Samoa,Both,All Ages,Cardiovascular diseases,Percent,1997,0.0466662835654,0.0485630842571,0.044899376735
Prevalence,American Samoa,Both,All Ages,Cardiovascular diseases,Rate,1997,4449.0893284,4630.18682889,4281.59704087
Prevalence,Bahrain,Both,All Ages,Chronic respiratory diseases,Number,1998,43739.6058759,48103.5979638,39633.2195152
Prevalence,Bahrain,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.0739482960392,0.0813430438787,0.0669302635463
Prevalence,Bahrain,Both,All Ages,Chronic respiratory diseases,Rate,1998,7104.43458386,7813.258902050001,6437.4520472799995
Prevalence,Swaziland,Both,All Ages,Cardiovascular diseases,Number,1998,28835.008801,29919.5692951,27836.3388244
Prevalence,Swaziland,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0301807279577,0.0313319418893,0.0290910021938
Prevalence,Swaziland,Both,All Ages,Cardiovascular diseases,Rate,1998,2931.5823739,3041.84689471,2830.05012464
Prevalence,Honduras,Both,All Ages,Cardiovascular diseases,Number,1999,199931.404575,207995.034166,191994.436664
Prevalence,Honduras,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0342722265637,0.0357038511347,0.0328992311724
Prevalence,Honduras,Both,All Ages,Cardiovascular diseases,Rate,1999,3314.94580352,3448.6441343600004,3183.347576
Prevalence,Hungary,Both,All Ages,Chronic respiratory diseases,Number,1998,1200481.53122,1279450.23198,1113829.05811
Prevalence,Hungary,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.121196174493,0.129155291538,0.112388334574
Prevalence,Hungary,Both,All Ages,Chronic respiratory diseases,Rate,1998,11696.886464000001,12466.3176489,10852.5884774
Prevalence,Democratic Republic of the Congo,Both,All Ages,Cardiovascular diseases,Number,1998,1322753.38726,1370107.62905,1274763.58531
Prevalence,Democratic Republic of the Congo,Both,All Ages,Cardiovascular diseases,Percent,1998,0.028130859569,0.029141103333,0.0271090031918
Prevalence,Democratic Republic of the Congo,Both,All Ages,Cardiovascular diseases,Rate,1998,2792.04474282,2891.99924919,2690.7487072
Prevalence,Netherlands,Both,All Ages,Cardiovascular diseases,Number,1998,1477538.65467,1543963.18389,1414998.85795
Prevalence,Netherlands,Both,All Ages,Cardiovascular diseases,Percent,1998,0.100235167443,0.104764732596,0.0959174797269
Prevalence,Netherlands,Both,All Ages,Cardiovascular diseases,Rate,1998,9421.08214845,9844.6182397,9022.31588903
Prevalence,Tonga,Both,All Ages,Chronic respiratory diseases,Number,1998,11653.8467569,12996.3558304,10432.4779368
Prevalence,Tonga,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.121523089575,0.135349317976,0.108916407313
Prevalence,Tonga,Both,All Ages,Chronic respiratory diseases,Rate,1998,11712.662091999999,13061.946621000001,10485.1291942
Prevalence,Vanuatu,Both,All Ages,Chronic respiratory diseases,Number,1998,19627.3084283,21634.4486101,17736.3602494
Prevalence,Vanuatu,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.109429061624,0.120741379805,0.0988602709842
Prevalence,Vanuatu,Both,All Ages,Chronic respiratory diseases,Rate,1998,10752.4954357,11852.0738993,9716.57083422
Prevalence,China,Both,All Ages,Cardiovascular diseases,Number,1999,61756439.3194,64126137.0462,59522926.6819
Prevalence,China,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0499677172347,0.0519175470078,0.0481317641524
Prevalence,China,Both,All Ages,Cardiovascular diseases,Rate,1999,4783.73237614,4967.292177560001,4610.72164505
Prevalence,Samoa,Both,All Ages,Cardiovascular diseases,Number,1998,7809.21331222,8140.49968224,7502.06209382
Prevalence,Samoa,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0462602675039,0.0482000124102,0.0444264828156
Prevalence,Samoa,Both,All Ages,Cardiovascular diseases,Rate,1998,4472.18426741,4661.90551497,4296.284750809999
Prevalence,Eritrea,Both,All Ages,Cardiovascular diseases,Number,1998,83725.8557588,87030.465859,80347.7006293
Prevalence,Eritrea,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0251906590151,0.026207328076,0.0241637801341
Prevalence,Eritrea,Both,All Ages,Cardiovascular diseases,Rate,1998,2458.33829072,2555.3674518,2359.14971831
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Number,1997,4664.91153622,4917.32944972,4437.14570273
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Percent,1997,0.0781075048072,0.0823089835541,0.0742997959006
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Rate,1997,7497.75569396,7903.45853173,7131.67531673
Prevalence,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,1997,545828.406716,623097.188687,477714.179497
Prevalence,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,1997,0.0720407562831,0.0822265251568,0.0629512029368
Prevalence,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,1997,7061.42274547,8061.05473203,6180.22391548
Prevalence,Kenya,Both,All Ages,Cardiovascular diseases,Number,1997,840035.791807,878656.055371,801520.066568
Prevalence,Kenya,Both,All Ages,Cardiovascular diseases,Percent,1997,0.0302825479301,0.0316557670723,0.0288937694822
Prevalence,Kenya,Both,All Ages,Cardiovascular diseases,Rate,1997,2954.69345107,3090.53413899,2819.22046024
Prevalence,Australia,Both,All Ages,Chronic respiratory diseases,Number,1998,2454883.67792,2563038.8886,2344643.86229
Prevalence,Australia,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.145160526712,0.151522508081,0.138563862046
Prevalence,Australia,Both,All Ages,Chronic respiratory diseases,Rate,1998,13295.9564625,13881.7385854,12698.8838589
Prevalence,Cape Verde,Both,All Ages,Chronic respiratory diseases,Number,1999,18264.5499021,20682.3548098,16042.0978224
Prevalence,Cape Verde,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0433328014535,0.0489551917548,0.0380387476302
Prevalence,Cape Verde,Both,All Ages,Chronic respiratory diseases,Rate,1999,4159.39227616,4709.99982533,3653.2724941899996
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Number,1998,4330.36453731,4496.28859623,4172.44919917
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0404209502887,0.041955616896,0.038953210433
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Rate,1998,3950.26193306,4101.62182161,3806.2077908499996
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Number,1998,10385.3149056,11542.2348684,9341.01418219
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.0969384216485,0.10783771771,0.0873737509122
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Rate,1998,9473.7322415,10529.1022569,8521.096185370001
Prevalence,Portugal,Both,All Ages,Chronic respiratory diseases,Number,1998,1229255.78065,1327865.69067,1130961.81663
Prevalence,Portugal,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.124461454177,0.134267098477,0.114709235758
Prevalence,Portugal,Both,All Ages,Chronic respiratory diseases,Rate,1998,11820.2185269,12768.4269499,10875.0481621
Prevalence,Tonga,Both,All Ages,Cardiovascular diseases,Number,1998,5473.72617226,5737.60754633,5203.82495421
Prevalence,Tonga,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0570800888076,0.0598238798609,0.0543418590568
Prevalence,Tonga,Both,All Ages,Cardiovascular diseases,Rate,1998,5501.35130287,5766.56444935,5230.08793112
Prevalence,Vanuatu,Both,All Ages,Cardiovascular diseases,Number,1998,7405.66145213,7698.97650754,7111.82755274
Prevalence,Vanuatu,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0412893709612,0.0429225483335,0.0396573279716
Prevalence,Vanuatu,Both,All Ages,Cardiovascular diseases,Rate,1998,4057.0688158099997,4217.75660477,3896.0967867799995
Prevalence,Kenya,Both,All Ages,Chronic respiratory diseases,Number,1999,1275703.13825,1441177.62154,1122645.37544
Prevalence,Kenya,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0435148855776,0.0491524570441,0.0382850100567
Prevalence,Kenya,Both,All Ages,Chronic respiratory diseases,Rate,1999,4244.38588715,4794.9352591,3735.14812729
Prevalence,Benin,Both,All Ages,Cardiovascular diseases,Number,1998,178114.820059,185703.138657,170276.501889
Prevalence,Benin,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0286645486915,0.0299178670158,0.0273865621566
Prevalence,Benin,Both,All Ages,Cardiovascular diseases,Rate,1998,2834.15277259,2954.89766168,2709.42990469
Prevalence,Mexico,Both,All Ages,Cardiovascular diseases,Number,1999,3994804.77712,4201967.29205,3801466.57617
Prevalence,Mexico,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0421181161302,0.0443485256501,0.0400534453887
Prevalence,Mexico,Both,All Ages,Cardiovascular diseases,Rate,1999,3980.0027873999998,4186.39770101,3787.3809644000003
Prevalence,Liberia,Both,All Ages,Cardiovascular diseases,Number,1999,94035.6753987,97844.3822549,90502.630391
Prevalence,Liberia,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0339230254596,0.0352788750688,0.0326596298436
Prevalence,Liberia,Both,All Ages,Cardiovascular diseases,Rate,1999,3359.1354405800002,3495.18978516,3232.92826816
Prevalence,Liberia,Both,All Ages,Chronic respiratory diseases,Number,1999,119804.09993,133978.192789,106701.826514
Prevalence,Liberia,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0432188550563,0.0483494671874,0.0384460226951
Prevalence,Liberia,Both,All Ages,Chronic respiratory diseases,Rate,1999,4279.63319553,4785.95909218,3811.5947537800002
Prevalence,Rwanda,Both,All Ages,Chronic respiratory diseases,Number,1999,549102.890882,626835.24697,476562.882811
Prevalence,Rwanda,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0699265198417,0.0797759246038,0.060750477942
Prevalence,Rwanda,Both,All Ages,Chronic respiratory diseases,Rate,1999,6854.68031361,7825.04572209,5949.133150170001
Prevalence,Egypt,Both,All Ages,Cardiovascular diseases,Number,1998,2866062.49757,2974456.74211,2759662.55307
Prevalence,Egypt,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0461805971983,0.0479400980579,0.044411133661
Prevalence,Egypt,Both,All Ages,Cardiovascular diseases,Rate,1998,4470.44892779,4639.520933260001,4304.48760691
Prevalence,Ethiopia,Both,All Ages,Cardiovascular diseases,Number,1998,1718105.09973,1784244.0438,1653427.03212
Prevalence,Ethiopia,Both,All Ages,Cardiovascular diseases,Percent,1998,0.0265754309055,0.0276075870269,0.0255568925561
Prevalence,Ethiopia,Both,All Ages,Cardiovascular diseases,Rate,1998,2626.6976823299997,2727.81315607,2527.81564634
Prevalence,Pakistan,Both,All Ages,Cardiovascular diseases,Number,1999,4836559.48249,5027426.59641,4643402.76999
Prevalence,Pakistan,Both,All Ages,Cardiovascular diseases,Percent,1999,0.0360600468361,0.0374748561842,0.0346809057169
Prevalence,Pakistan,Both,All Ages,Cardiovascular diseases,Rate,1999,3528.71072525,3667.9656717599996,3387.7853080100003
Prevalence,Norway,Both,All Ages,Chronic respiratory diseases,Number,1998,600313.029489,644750.112257,560167.353147
Prevalence,Norway,Both,All Ages,Chronic respiratory diseases,Percent,1998,0.144392701142,0.15485669649,0.134798202141
Prevalence,Norway,Both,All Ages,Chronic respiratory diseases,Rate,1998,13580.106372,14585.3491057,12671.9425836
Prevalence,Lebanon,Both,All Ages,Chronic respiratory diseases,Number,1999,420068.853042,464924.672863,378956.239712
Prevalence,Lebanon,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.0863287184934,0.0955402463663,0.0779443182514
Prevalence,Lebanon,Both,All Ages,Chronic respiratory diseases,Rate,1999,8161.41931649,9032.91252932,7362.651985500001
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Number,1999,83521.097512,92060.5118108,75484.0987198
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.105389602522,0.116093162927,0.095185722948
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Rate,1999,10276.255886,11326.9270226,9287.4008709
Prevalence,Spain,Both,All Ages,Chronic respiratory diseases,Number,1999,4076814.26238,4348726.56451,3825516.71853
Prevalence,Spain,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.106787443278,0.113688161175,0.100173028952
Prevalence,Spain,Both,All Ages,Chronic respiratory diseases,Rate,1999,10097.6645477,10771.1510096,9475.23778595
Prevalence,American Samoa,Both,All Ages,Chronic respiratory diseases,Number,1999,6037.6646761,6844.02128952,5358.27317918
Prevalence,American Samoa,Both,All Ages,Chronic respiratory diseases,Percent,1999,0.10942730975,0.124168801214,0.0971369637312
